1764343422.346712	doc-8.3	11.73
1764343422.6862712	doc-8.3	11.53
1764343422.8465822	doc-8.3	69.27
1764343422.9992177	doc-8.3	71.61
1764343423.1650283	doc-8.3	78.29
1764343423.2972856	doc-8.3	71.01
1764343423.474931	doc-8.3	71.11
1764343423.6436114	doc-8.3	72.78
1764343423.778981	doc-8.3	70.91
1764343423.9350398	doc-8.3	71.20
1764343424.0879118	doc-8.3	70.93
1764343424.223087	doc-8.3	71.03
1764343424.376195	doc-8.3	71.22
1764343424.51476	doc-8.3	71.12
1764343424.6682665	doc-8.3	71.03
1764343424.8203123	doc-8.3	70.93
1764343424.9723537	doc-8.3	70.54
1764343425.1243172	doc-8.3	70.44
1764343425.2757285	doc-8.3	70.83
1764343425.428546	doc-8.3	70.74
1764343425.5804427	doc-8.3	70.93
1764343425.7142296	doc-8.3	70.83
1764343425.868469	doc-8.3	70.64
1764343426.0398543	doc-8.3	70.83
1764343426.1741037	doc-8.3	70.74
1764343426.3073528	doc-8.3	70.64
1764343426.4599588	doc-8.3	71.03
1764343426.6318717	doc-8.3	70.83
1764343426.7842565	doc-8.3	70.73
1764343426.9357734	doc-8.3	70.93
1764343427.088479	doc-8.3	70.83
1764343427.2222059	doc-8.3	70.74
1764343427.376023	doc-8.3	71.03
1764343427.524297	doc-8.3	70.83
1764343427.6799219	doc-8.3	70.83
1764343427.8322883	doc-8.3	71.03
1764343427.9840803	doc-8.3	70.93
1764343428.1363134	doc-8.3	70.83
1764343428.3076684	doc-8.3	71.03
1764343428.4600086	doc-8.3	70.74
1764343428.6121566	doc-8.3	71.03
1764343428.764666	doc-8.3	70.93
1764343428.898619	doc-8.3	70.83
1764343429.0521083	doc-8.3	71.03
1764343429.204243	doc-8.3	70.93
1764343429.355874	doc-8.3	71.12
1764343429.490048	doc-8.3	71.03
1764343429.639962	doc-8.3	71.12
1764343429.7925625	doc-8.3	71.12
1764343429.9268079	doc-8.3	71.22
1764343430.0800965	doc-8.3	70.93
1764343430.2281148	doc-8.3	70.83
1764343430.399448	doc-8.3	71.03
1764343430.534274	doc-8.3	71.12
1764343430.6929123	doc-8.3	71.12
1764343430.8272498	doc-8.3	71.22
1764343430.9811049	doc-8.3	75.86
1764343431.132904	doc-8.3	71.79
1764343431.2665246	doc-8.3	71.59
1764343431.4197733	doc-8.3	72.28
1764343431.5628543	doc-8.3	253.34
1764343431.7174163	doc-8.3	190.33
1764343431.8724864	doc-8.3	73.93
1764343432.0454638	doc-8.3	208.66
1764343432.2105865	doc-8.3	209.45
1764343432.3620925	doc-8.3	215.16
1764343432.5130033	doc-8.3	74.42
1764343432.6649165	doc-8.3	209.35
1764343432.8179016	doc-8.3	214.22
1764343432.9870298	doc-3.7	73.83
1764343433.142608	doc-3.7	73.06
1764343433.2732406	doc-3.7	97.19
1764343433.4261308	doc-3.7	73.44
1764343433.581882	doc-3.7	213.93
1764343433.7552187	doc-3.7	73.74
1764343433.9127371	doc-3.7	261.02
1764343434.052792	doc-3.7	210.67
1764343434.203513	doc-3.7	214.68
1764343434.3760183	doc-6.3	73.44
1764343434.532732	doc-6.3	261.09
1764343434.7022712	doc-6.3	79.97
1764343434.8587976	doc-6.3	277.40
