1764334979.680088	doc-8.3	84.59
1764334979.8564775	doc-8.3	86.15
1764334980.0121427	doc-8.3	88.39
1764334980.1708353	doc-8.3	85.47
1764334980.3522325	doc-8.3	85.27
1764334980.5141273	doc-8.3	85.47
1764334980.6777785	doc-8.3	94.46
1764334980.8148391	doc-8.3	94.36
1764334980.968299	doc-8.3	89.72
1764334981.1158714	doc-8.3	89.72
1764334981.2680533	doc-8.3	89.63
1764334981.4064918	doc-8.3	95.92
1764334981.5694203	doc-8.3	84.88
1764334981.7421813	doc-8.3	86.34
1764334981.8778603	doc-8.3	90.99
1764334982.036718	doc-8.3	93.40
1764334982.1873198	doc-8.3	93.97
1764334982.3399086	doc-8.3	84.20
1764334982.4757435	doc-8.3	84.30
1764334982.6270015	doc-8.3	89.14
1764334982.7655644	doc-8.3	83.91
1764334982.9185061	doc-8.3	84.11
1764334983.0701652	doc-8.3	84.01
1764334983.2055845	doc-8.3	83.72
1764334983.3401022	doc-8.3	83.62
1764334983.4735384	doc-8.3	83.52
1764334983.6080277	doc-8.3	83.72
1764334983.7581334	doc-8.3	83.23
1764334983.9102254	doc-8.3	83.03
1764334984.044329	doc-8.3	82.94
1764334984.1981387	doc-8.3	83.62
1764334984.331135	doc-8.3	83.03
1764334984.4821243	doc-8.3	83.03
1764334984.634357	doc-8.3	82.74
1764334984.786158	doc-8.3	82.74
1764334984.9201353	doc-8.3	82.84
1764334985.0697935	doc-8.3	82.84
1764334985.2218812	doc-8.3	82.45
1764334985.3737063	doc-8.3	82.55
1764334985.5260198	doc-8.3	82.74
1764334985.6780028	doc-8.3	82.57
1764334985.8116271	doc-8.3	82.47
1764334985.961872	doc-8.3	82.35
1764334986.0937352	doc-8.3	82.64
1764334986.227539	doc-8.3	82.55
1764334986.3608422	doc-8.3	82.47
1764334986.5102038	doc-8.3	82.25
1764334986.6441002	doc-8.3	82.16
1764334986.794268	doc-8.3	82.55
1764334986.9459026	doc-8.3	82.25
1764334987.0977154	doc-8.3	82.64
1764334987.2499988	doc-8.3	82.16
1764334987.402121	doc-8.3	82.67
1764334987.5367267	doc-8.3	82.08
1764334987.6899712	doc-8.3	82.16
1764334987.8422632	doc-8.3	81.96
1764334987.9958124	doc-8.3	81.98
1764334988.14581	doc-8.3	81.96
1764334988.294016	doc-8.3	81.98
1764334988.4278843	doc-8.3	81.87
1764334988.5781448	doc-8.3	81.89
1764334988.7299237	doc-8.3	81.79
1764334988.8639576	doc-8.3	81.89
1764334989.017895	doc-8.3	81.77
1764334989.1524348	doc-8.3	81.69
1764334989.2860699	doc-8.3	82.08
1764334989.4382632	doc-8.3	81.60
1764334989.5899124	doc-8.3	81.69
1764334989.7240472	doc-8.3	81.67
1764334989.8979633	doc-8.3	82.37
1764334990.0502841	doc-8.3	81.60
1764334990.1846154	doc-8.3	81.60
1764334990.3578098	doc-8.3	81.50
1764334990.510763	doc-8.3	81.59
1764334990.6657014	doc-8.3	81.57
1764334990.8180404	doc-8.3	81.38
1764334990.9702437	doc-8.3	81.30
1764334991.1049354	doc-8.3	81.50
1764334991.2379498	doc-8.3	81.30
1764334991.3720026	doc-8.3	81.30
1764334991.5052512	doc-8.3	81.28
1764334991.637938	doc-8.3	81.50
1764334991.789596	doc-8.3	81.40
1764334991.9421954	doc-8.3	81.09
1764334992.0952365	doc-8.3	82.25
1764334992.2470841	doc-8.3	81.30
1764334992.3952377	doc-8.3	82.45
1764334992.5464377	doc-8.3	81.09
1764334992.698294	doc-8.3	81.96
1764334992.845708	doc-8.3	81.30
1764334992.9980624	doc-8.3	81.79
1764334993.1459517	doc-8.3	81.01
1764334993.2984712	doc-8.3	81.69
1764334993.4319537	doc-8.3	81.02
1764334993.6021726	doc-8.3	80.33
1764334993.7541168	doc-8.3	80.23
1764334993.9054983	doc-8.3	80.14
1764334994.0579252	doc-8.3	80.33
1764334994.1922379	doc-8.3	80.43
1764334994.3243406	doc-8.3	80.04
1764334994.4778316	doc-8.3	80.14
