1764331416.4199276	doc-8.3	76.95
1764331416.7607362	doc-8.3	76.76
1764331416.914227	doc-8.3	191.96
1764331417.066326	doc-8.3	217.50
1764331417.2171714	doc-8.3	78.68
1764331417.3902614	doc-8.3	220.93
1764331417.5268755	doc-8.3	226.06
1764331417.6817503	doc-8.3	200.32
1764331417.8509696	doc-8.3	80.65
1764331417.9879546	doc-8.3	270.72
1764331418.1619096	doc-8.3	218.93
1764331418.326589	doc-8.3	79.85
1764331418.4886968	doc-8.3	224.90
1764331418.6481285	doc-8.3	207.89
1764331418.8084872	doc-8.3	220.97
1764331418.9689221	doc-8.3	191.27
1764331419.1293955	doc-8.3	77.42
1764331419.307869	doc-8.3	221.38
1764331419.4684877	doc-8.3	203.70
1764331419.628898	doc-8.3	262.80
1764331419.7702887	doc-8.3	209.46
1764331419.909919	doc-8.3	215.45
1764331420.0928302	doc-8.3	272.14
1764331420.2518983	doc-8.3	215.54
1764331420.3929927	doc-8.3	216.95
1764331420.5536194	doc-8.3	216.42
1764331420.7092462	doc-8.3	217.14
1764331420.8656633	doc-3.7	77.93
1764331421.039159	doc-3.7	195.55
1764331421.2134814	doc-3.7	185.85
1764331421.3657181	doc-3.7	210.59
1764331421.5185866	doc-3.7	200.08
1764331421.6740005	doc-3.7	189.18
1764331421.8281572	doc-3.7	134.77
1764331421.9860878	doc-3.7	77.83
1764331422.1463454	doc-3.7	217.67
1764331422.3062208	doc-3.7	211.71
1764331422.465482	doc-3.7	218.42
1764331422.626156	doc-3.7	270.13
1764331422.7789834	doc-3.7	193.73
1764331422.9154987	doc-3.7	177.06
1764331423.0683537	doc-3.7	80.07
1764331423.2200973	doc-3.7	179.24
1764331423.3739383	doc-3.7	209.99
1764331423.5258029	doc-3.7	271.49
1764331423.6766915	doc-3.7	211.48
1764331423.8296866	doc-3.7	190.56
1764331423.985216	doc-3.7	178.58
1764331424.1371772	doc-3.7	214.45
1764331424.2910988	doc-3.7	173.74
1764331424.4450283	doc-3.7	277.68
1764331424.604375	doc-6.3	110.25
1764331424.7583268	doc-6.3	246.99
1764331424.9140458	doc-6.3	188.14
1764331425.0760832	doc-6.3	212.33
1764331425.2305346	doc-6.3	259.50
1764331425.3859649	doc-6.3	218.64
1764331425.5356188	doc-6.3	82.21
1764331425.6731827	doc-6.3	276.11
1764331425.826515	doc-6.3	217.51
1764331425.9647832	doc-6.3	221.64
1764331426.1161914	doc-6.3	79.29
1764331426.2705958	doc-6.3	240.52
1764331426.4256709	doc-6.3	187.25
1764331426.5775824	doc-6.3	184.01
1764331426.72977	doc-6.3	219.89
1764331426.8840463	doc-6.3	181.90
1764331427.0195527	doc-6.3	218.97
1764331427.1537664	doc-6.3	80.26
1764331427.3057454	doc-6.3	278.53
1764331427.4587991	doc-6.3	218.09
1764331427.6314447	doc-6.3	80.75
1764331427.7839365	doc-6.3	237.98
1764331427.9383402	doc-6.3	213.58
1764331428.1181266	doc-6.3	217.45
1764331428.274121	doc-6.3	218.61
1764331428.4263577	doc-6.3	220.46
1764331428.5835507	doc-6.3	222.39
1764331428.7391562	doc-6.3	79.09
1764331428.894457	doc-6.3	221.64
1764331429.030476	doc-6.2	79.19
1764331429.1831868	doc-6.2	78.39
1764331429.3569007	doc-6.2	214.78
1764331429.5095687	doc-6.2	79.19
1764331429.6641538	doc-6.2	223.77
1764331429.838234	doc-6.2	220.03
1764331429.98721	doc-6.2	85.47
1764331430.1638	doc-6.2	220.04
1764331430.295458	doc-6.2	217.29
1764331430.4503143	doc-6.2	218.46
1764331430.5860486	doc-6.2	216.65
1764331430.7430174	doc-6.2	221.12
1764331430.8980842	doc-6.2	216.22
1764331431.0538747	doc-6.2	79.48
1764331431.2031968	doc-6.2	219.91
1764331431.3574958	doc-6.2	219.11
1764331431.4927294	doc-6.2	221.08
1764331431.665426	doc-6.2	212.99
1764331431.8183835	doc-6.2	217.54
1764331431.969221	doc-6.2	218.20
1764331432.1027281	doc-6.2	216.96
1764331432.252789	doc-6.2	211.81
1764331432.422081	doc-3.3	79.29
1764331432.5763352	doc-3.3	252.80
1764331432.7511811	doc-3.3	87.13
1764331432.9030273	doc-3.3	155.25
1764331433.0750916	doc-3.3	84.60
1764331433.226608	doc-3.3	217.94
1764331433.3633957	doc-3.3	222.03
1764331433.5118792	doc-3.3	221.48
1764331433.6658826	doc-3.3	212.58
1764331433.802571	doc-3.3	214.44
1764331433.9713933	doc-3.3	219.57
1764331434.1046307	doc-3.3	80.17
1764331434.2618675	doc-3.3	79.39
1764331434.4145885	doc-3.3	215.03
1764331434.5497625	doc-3.3	212.41
1764331434.6853254	doc-3.3	214.39
1764331434.841768	doc-3.3	216.84
1764331434.994303	doc-3.3	184.73
1764331435.1501915	doc-3.3	209.50
1764331435.3007514	doc-3.3	216.74
1764331435.452563	doc-3.3	205.42
1764331435.605629	doc-3.3	209.74
1764331435.7612257	doc-3.3	212.39
1764331435.920532	doc-3.3	84.88
1764331436.1014297	doc-1.4	79.68
1764331436.2559829	doc-1.4	288.46
1764331436.3888006	doc-1.4	212.75
1764331436.5424962	doc-1.4	182.26
1764331436.7014935	doc-1.4	197.26
1764331436.8552196	doc-1.4	232.37
1764331437.0115554	doc-1.4	222.06
1764331437.1799877	doc-1.4	121.94
1764331437.3407996	doc-1.4	228.58
1764331437.5046933	doc-1.4	206.35
1764331437.6836336	doc-1.4	191.65
1764331437.8465695	doc-1.4	205.47
1764331437.9881592	doc-1.4	221.71
1764331438.143066	doc-1.4	222.63
1764331438.3008604	doc-1.4	221.74
1764331438.4562762	doc-1.4	207.61
1764331438.6154225	doc-1.4	282.76
1764331438.770816	doc-1.4	198.43
1764331438.9448202	doc-1.4	179.85
1764331439.1002285	doc-1.4	225.85
1764331439.2541285	doc-1.4	222.32
1764331439.3878381	doc-1.4	216.71
1764331439.5422585	doc-1.4	222.87
1764331439.68026	doc-1.4	219.41
1764331439.8344295	doc-1.4	223.22
1764331439.9688249	doc-1.4	221.09
1764331440.1226637	doc-1.4	219.67
1764331440.282433	doc-1.4	82.75
1764331440.4398859	doc-1.4	223.20
1764331440.613127	doc-1.4	183.42
1764331440.7644126	doc-1.4	266.31
1764331440.900962	doc-1.4	218.15
1764331441.0428293	doc-1.4	215.02
1764331441.226795	doc-1.4	272.85
1764331441.3823318	doc-1.4	220.84
1764331441.540073	doc-1.4	226.29
1764331441.7186298	doc-10.8	82.17
1764331441.8745363	doc-10.8	278.38
1764331442.0270202	doc-10.8	223.29
1764331442.1801364	doc-10.8	86.84
1764331442.354329	doc-10.8	221.33
1764331442.509919	doc-10.8	203.91
1764331442.6651473	doc-10.8	224.19
1764331442.8193185	doc-10.8	292.43
1764331442.9742534	doc-10.8	225.49
1764331443.1297593	doc-10.8	205.43
1764331443.2855995	doc-10.8	225.71
1764331443.4209566	doc-10.8	229.62
1764331443.574381	doc-10.8	81.92
1764331443.729305	doc-10.8	220.35
1764331443.8796399	doc-10.8	221.54
1764331444.013259	doc-10.8	259.20
1764331444.1664584	doc-10.8	230.14
1764331444.3376741	doc-10.8	93.39
1764331444.4887953	doc-10.8	81.43
1764331444.6610475	doc-10.8	208.24
1764331444.7981942	doc-10.8	213.13
1764331444.9671004	doc-10.8	223.74
1764331445.123637	doc-10.8	294.13
1764331445.2786138	doc-10.8	225.06
1764331445.43172	doc-10.8	225.39
1764331445.5839224	doc-9.3	81.63
1764331445.7382958	doc-9.3	218.62
1764331445.878466	doc-9.3	218.96
1764331446.0526688	doc-9.3	87.42
1764331446.187959	doc-9.3	269.45
1764331446.3422441	doc-9.3	224.64
1764331446.479612	doc-9.3	223.48
1764331446.63277	doc-9.3	225.21
1764331446.7859054	doc-9.3	225.50
1764331446.93846	doc-9.3	222.71
1764331447.0908926	doc-9.3	227.60
1764331447.2452478	doc-9.3	225.89
1764331447.3811052	doc-9.3	228.85
1764331447.5376234	doc-9.3	227.50
1764331447.6891205	doc-9.3	227.03
1764331447.8422012	doc-9.3	226.73
1764331448.0183575	doc-9.3	212.41
1764331448.1902843	doc-9.3	224.44
1764331448.3269632	doc-9.3	229.11
1764331448.482479	doc-9.3	227.16
1764331448.6388073	doc-9.3	231.59
1764331448.7973123	doc-9.3	227.27
1764331448.957087	doc-9.3	229.76
1764331449.0971153	doc-9.3	227.03
1764331449.2370856	doc-9.3	229.79
1764331449.3902848	doc-9.3	229.57
1764331449.5274086	doc-9.3	227.58
1764331449.6822152	doc-9.3	229.08
1764331449.817563	doc-9.3	224.08
1764331449.970211	doc-9.3	227.54
1764331450.1222618	doc-9.3	226.34
1764331450.278284	doc-9.3	224.93
1764331450.4172323	doc-9.3	229.24
1764331450.5765884	doc-9.3	228.57
1764331450.7502427	doc-9.3	198.35
1764331450.8842344	doc-9.3	201.15
1764331451.020575	doc-9.3	230.93
1764331451.1769135	doc-9.3	228.22
1764331451.3363607	doc-9.3	229.73
1764331451.490487	doc-9.3	229.77
1764331451.6265326	doc-9.3	229.11
1764331451.7605088	doc-9.3	232.05
1764331451.8963957	doc-9.3	230.85
1764331452.0509896	doc-9.3	232.11
1764331452.201978	doc-9.3	213.52
1764331452.3562667	doc-9.3	220.10
1764331452.48848	doc-9.3	229.79
1764331452.642646	doc-9.3	229.50
1764331452.7962112	doc-9.3	229.96
1764331452.9466674	doc-9.3	231.27
1764331453.0800686	doc-9.3	232.76
1764331453.2304356	doc-9.3	229.99
1764331453.3826263	doc-9.3	233.08
1764331453.5378647	doc-9.3	229.06
1764331453.6960957	doc-9.3	231.95
1764331453.870871	doc-9.3	235.07
1764331454.0265777	doc-9.3	230.37
1764331454.1633987	doc-9.3	226.41
1764331454.3370366	doc-9.3	202.79
